,muncode,year,oil_prod
811,86865.0,1996,0.8664685
812,86885.0,1996,0.0
813,68081.0,1996,4.422061
814,68101.0,1996,0.0
815,68190.0,1996,0.0
816,68235.0,1996,0.03257
817,68575.0,1996,1.0288585
818,68615.0,1996,0.212638
819,68655.0,1996,2.641158
820,68689.0,1996,1.157079
821,68745.0,1996,0.01717
822,70418.0,1996,0.0
823,70508.0,1996,0.0
824,70717.0,1996,0.01218
825,73026.0,1996,0.028426
826,73168.0,1996,0.092472
827,73200.0,1996,0.0
828,73268.0,1996,0.0
829,73275.0,1996,0.0
830,73319.0,1996,0.0
831,73352.0,1996,0.0
832,73449.0,1996,0.0
833,73504.0,1996,0.8347565
834,73547.0,1996,0.323025
835,73563.0,1996,0.246217
836,73585.0,1996,1.851694
837,73678.0,1996,0.0580045
838,73861.0,1996,0.0
839,99624.0,1996,0.0
840,5579.0,1997,0.0
841,5585.0,1997,2.2520125
842,5591.0,1997,1.355753
843,5893.0,1997,3.149811
844,81001.0,1997,50.597293
845,81065.0,1997,8.023592
846,81736.0,1997,0.465233
847,81794.0,1997,0.0
848,13160.0,1997,1.120752
849,13188.0,1997,0.055605
850,13468.0,1997,0.006355
851,13780.0,1997,0.06196
852,15215.0,1997,0.0
853,15572.0,1997,1.9240865
854,15667.0,1997,0.0
855,15820.0,1997,0.0
856,18610.0,1997,0.0
857,85010.0,1997,41.1913205
858,85125.0,1997,0.0
859,85139.0,1997,3.6832
860,85162.0,1997,0.0
861,85225.0,1997,0.3890125
862,85230.0,1997,2.14175
863,85250.0,1997,1.000756
864,85263.0,1997,0.0
865,85325.0,1997,0.921251
866,85410.0,1997,34.6385355
867,85430.0,1997,4.009289
868,85440.0,1997,0.0
869,85001.0,1997,6.8654445
870,19533.0,1997,1.7277
871,20011.0,1997,0.011902
872,20614.0,1997,0.359107
873,20710.0,1997,0.0
874,20770.0,1997,0.131956
875,25320.0,1997,0.118711
876,25572.0,1997,0.0
877,25580.0,1997,0.0
878,25885.0,1997,0.0
879,41016.0,1997,4.1741605
880,41078.0,1997,0.291223
881,41298.0,1997,0.0
882,41306.0,1997,0.0
883,41001.0,1997,9.128295
884,41518.0,1997,0.0
885,41524.0,1997,4.6908225
886,41799.0,1997,0.0
887,41797.0,1997,0.0
888,41872.0,1997,0.022265
889,41885.0,1997,1.993001
890,47058.0,1997,0.0
891,47545.0,1997,0.0
892,47707.0,1997,0.0
893,50006.0,1997,8.2318615
894,50110.0,1997,0.0
895,50124.0,1997,0.0
896,50150.0,1997,4.2001405
897,50318.0,1997,0.0
898,50568.0,1997,0.232975
899,50577.0,1997,0.0
900,50573.0,1997,0.0
901,50680.0,1997,0.0
902,50689.0,1997,0.0
903,50001.0,1997,17.405402
904,50711.0,1997,0.0
905,52356.0,1997,0.096522
906,54128.0,1997,0.0
907,54001.0,1997,0.405645
908,54720.0,1997,0.0
909,54810.0,1997,1.207919
910,86001.0,1997,0.961061
911,86320.0,1997,1.906251
912,86568.0,1997,0.037298
913,86569.0,1997,0.322715
914,86571.0,1997,0.756269
915,86757.0,1997,0.913526
916,86865.0,1997,0.86957
917,86885.0,1997,0.0
918,68081.0,1997,4.062377
919,68101.0,1997,0.0
920,68190.0,1997,0.0
921,68235.0,1997,0.031245
922,68575.0,1997,0.965615
923,68615.0,1997,0.203751
924,68655.0,1997,2.677918
925,68689.0,1997,1.105806
926,68745.0,1997,0.009742
927,70418.0,1997,0.0
928,70508.0,1997,0.0
929,70717.0,1997,0.014257
930,73026.0,1997,0.030584
931,73168.0,1997,0.066717
932,73200.0,1997,0.0
933,73268.0,1997,0.0
934,73275.0,1997,0.0
935,73319.0,1997,0.0
936,73352.0,1997,0.0
937,73449.0,1997,0.0
938,73504.0,1997,0.7400595
939,73547.0,1997,0.300277
940,73563.0,1997,0.794983
941,73585.0,1997,3.055868
942,73678.0,1997,0.0479085
943,73861.0,1997,0.0
944,99624.0,1997,0.0
945,5579.0,1998,0.0
946,5585.0,1998,2.133505
947,5591.0,1998,1.200594
948,5893.0,1998,2.964257
949,81001.0,1998,38.9223745
950,81065.0,1998,7.5838465
951,81736.0,1998,0.299298
952,81794.0,1998,0.0
953,13160.0,1998,1.0704055
954,13188.0,1998,0.044077
955,13468.0,1998,0.02296
956,13780.0,1998,0.064147
957,15215.0,1998,0.0
958,15572.0,1998,2.150749
959,15667.0,1998,0.0
960,15820.0,1998,0.0
961,18610.0,1998,0.0
962,85010.0,1998,64.834511
963,85125.0,1998,0.0
964,85139.0,1998,3.6620425
965,85162.0,1998,0.0
966,85225.0,1998,0.963042
967,85230.0,1998,3.135944
968,85250.0,1998,0.883315
969,85263.0,1998,0.0
970,85325.0,1998,1.000162
971,85410.0,1998,45.6904535
972,85430.0,1998,3.630962
973,85440.0,1998,0.0
974,85001.0,1998,19.774381
975,19533.0,1998,0.950365
976,20011.0,1998,0.201512
977,20614.0,1998,0.332049
978,20710.0,1998,0.03156
979,20770.0,1998,0.105472
980,25320.0,1998,0.0
981,25572.0,1998,0.0
982,25580.0,1998,0.013858
983,25885.0,1998,0.0
984,41016.0,1998,4.471892
985,41078.0,1998,0.216107
986,41298.0,1998,0.0
987,41306.0,1998,0.0
988,41001.0,1998,10.383376
989,41518.0,1998,9e-05
990,41524.0,1998,4.086988
991,41799.0,1998,0.0
992,41797.0,1998,0.0
993,41872.0,1998,0.020529
994,41885.0,1998,2.328863
995,47058.0,1998,0.0
996,47545.0,1998,0.0
997,47707.0,1998,0.0
998,50006.0,1998,7.676884
999,50110.0,1998,0.0
1000,50124.0,1998,0.0
1001,50150.0,1998,3.925832
1002,50318.0,1998,0.0
1003,50568.0,1998,0.0
1004,50577.0,1998,0.0
1005,50573.0,1998,0.0
1006,50680.0,1998,0.0
1007,50689.0,1998,0.0
1008,50001.0,1998,17.054227
1009,50711.0,1998,0.0
1010,52356.0,1998,0.079308
1011,54128.0,1998,0.0
1012,54001.0,1998,0.328387
1013,54720.0,1998,0.0
1014,54810.0,1998,0.973586
1015,86001.0,1998,0.531408
1016,86320.0,1998,1.733102
1017,86568.0,1998,0.016871
1018,86569.0,1998,0.211444
1019,86571.0,1998,0.395577
1020,86757.0,1998,0.932308
1021,86865.0,1998,0.925851
1022,86885.0,1998,0.0
1023,68081.0,1998,3.937425
1024,68101.0,1998,0.0
1025,68190.0,1998,0.329583
1026,68235.0,1998,0.031134
1027,68575.0,1998,0.9279185
1028,68615.0,1998,0.184582
1029,68655.0,1998,3.400065
1030,68689.0,1998,1.052657
1031,68745.0,1998,0.016045
1032,70418.0,1998,0.0
1033,70508.0,1998,0.0
1034,70717.0,1998,0.005404
1035,73026.0,1998,0.041156
1036,73168.0,1998,0.1220515
1037,73200.0,1998,0.0
1038,73268.0,1998,0.0
1039,73275.0,1998,0.0
1040,73319.0,1998,0.0
1041,73352.0,1998,0.0
1042,73449.0,1998,0.0
1043,73504.0,1998,0.7300125
1044,73547.0,1998,0.344566
1045,73563.0,1998,0.681827
1046,73585.0,1998,2.762009
1047,73678.0,1998,0.046602
1048,73861.0,1998,0.0
1049,99624.0,1998,0.0
1050,5579.0,1999,0.0
1051,5585.0,1999,2.129553
1052,5591.0,1999,1.2276725
1053,5893.0,1999,2.687107
1054,81001.0,1999,28.4728125
1055,81065.0,1999,17.9086125
1056,81736.0,1999,0.345242
1057,81794.0,1999,0.0
1058,13160.0,1999,0.998875
1059,13188.0,1999,0.05683
1060,13468.0,1999,0.0181935
1061,13780.0,1999,0.0597315
1062,15215.0,1999,0.0
1063,15572.0,1999,1.8729195
1064,15667.0,1999,0.0
1065,15820.0,1999,0.0
1066,18610.0,1999,0.0
1067,85010.0,1999,79.5434065
1068,85125.0,1999,0.0
1069,85139.0,1999,4.4798405
1070,85162.0,1999,0.0
1071,85225.0,1999,0.9042605
1072,85230.0,1999,2.7608525
1073,85250.0,1999,1.081976
1074,85263.0,1999,0.0
1075,85325.0,1999,1.0939935
1076,85410.0,1999,47.116507
1077,85430.0,1999,2.944884
1078,85440.0,1999,0.0
1079,85001.0,1999,33.4998645
1080,19533.0,1999,0.734639
1081,20011.0,1999,0.334079
1082,20614.0,1999,0.121545
1083,20710.0,1999,0.228503
1084,20770.0,1999,0.091265
1085,25320.0,1999,0.487035
1086,25572.0,1999,0.0
1087,25580.0,1999,0.014107
1088,25885.0,1999,0.0
1089,41016.0,1999,4.3605455
1090,41078.0,1999,0.145019
1091,41298.0,1999,0.169433
1092,41306.0,1999,0.169433
1093,41001.0,1999,12.664385
1094,41518.0,1999,0.0
1095,41524.0,1999,4.0462985
1096,41799.0,1999,0.0
1097,41797.0,1999,0.0
1098,41872.0,1999,0.000567
1099,41885.0,1999,2.751727
1100,47058.0,1999,0.0
1101,47545.0,1999,0.0
1102,47707.0,1999,0.0
1103,50006.0,1999,6.903772
1104,50110.0,1999,0.0
1105,50124.0,1999,0.0
1106,50150.0,1999,4.045376
1107,50318.0,1999,0.0
1108,50568.0,1999,0.0
1109,50577.0,1999,0.0
1110,50573.0,1999,0.0
1111,50680.0,1999,0.0
1112,50689.0,1999,0.0
1113,50001.0,1999,14.016397
1114,50711.0,1999,0.0
1115,52356.0,1999,0.095126
1116,54128.0,1999,0.0
1117,54001.0,1999,0.412664
1118,54720.0,1999,0.0
1119,54810.0,1999,1.021601
1120,86001.0,1999,0.407896
1121,86320.0,1999,1.491686
1122,86568.0,1999,0.000659
1123,86569.0,1999,0.001296
1124,86571.0,1999,0.219633
1125,86757.0,1999,1.0520765
1126,86865.0,1999,1.0116085
1127,86885.0,1999,0.0
1128,68081.0,1999,3.616919
1129,68101.0,1999,0.0
1130,68190.0,1999,0.177854
1131,68235.0,1999,0.026805
1132,68575.0,1999,0.826446
1133,68615.0,1999,0.182926
1134,68655.0,1999,2.532187
1135,68689.0,1999,0.987242
1136,68745.0,1999,0.00881
1137,70418.0,1999,0.0
1138,70508.0,1999,0.0
1139,70717.0,1999,0.003779
1140,73026.0,1999,0.040736
1141,73168.0,1999,0.101655
1142,73200.0,1999,0.0
1143,73268.0,1999,0.0
1144,73275.0,1999,0.0
1145,73319.0,1999,0.0
1146,73352.0,1999,0.0
1147,73449.0,1999,0.0
1148,73504.0,1999,0.7895205
1149,73547.0,1999,0.438383
1150,73563.0,1999,0.4066445
1151,73585.0,1999,1.5749265
1152,73678.0,1999,0.0433675
1153,73861.0,1999,0.0
1154,99624.0,1999,0.0
1155,5579.0,2000,0.0
1156,5585.0,2000,2.0732675
1157,5591.0,2000,1.208936
1158,5893.0,2000,2.508361
1159,81001.0,2000,20.541166
1160,81065.0,2000,13.481053
1161,81736.0,2000,0.242453
1162,81794.0,2000,0.0
1163,13160.0,2000,0.970285
1164,13188.0,2000,0.067208
1165,13468.0,2000,0.2054775
1166,13780.0,2000,0.2609225
1167,15215.0,2000,0.0
1168,15572.0,2000,1.8725565
1169,15667.0,2000,0.0
1170,15820.0,2000,0.0
1171,18610.0,2000,0.0
1172,85010.0,2000,62.770042
1173,85125.0,2000,0.0
1174,85139.0,2000,4.1571515
1175,85162.0,2000,0.0
1176,85225.0,2000,0.761733
1177,85230.0,2000,2.7739535
1178,85250.0,2000,1.030152
1179,85263.0,2000,0.0
1180,85325.0,2000,0.9770895
1181,85410.0,2000,33.123601
1182,85430.0,2000,3.110277
1183,85440.0,2000,0.0
1184,85001.0,2000,30.8420725
1185,19533.0,2000,0.565335
1186,20011.0,2000,0.309598
1187,20614.0,2000,0.117822
1188,20710.0,2000,0.189167
1189,20770.0,2000,0.108402
1190,25320.0,2000,0.412669
1191,25572.0,2000,0.0
1192,25580.0,2000,0.081745
1193,25885.0,2000,0.0
1194,41016.0,2000,4.303573
1195,41078.0,2000,0.128101
1196,41298.0,2000,0.215532
1197,41306.0,2000,0.215532
1198,41001.0,2000,12.031098
1199,41518.0,2000,0.0
1200,41524.0,2000,4.29721
1201,41799.0,2000,0.0
1202,41797.0,2000,0.0
1203,41872.0,2000,0.0
1204,41885.0,2000,2.855801
1205,47058.0,2000,0.0
1206,47545.0,2000,0.0
1207,47707.0,2000,0.0
1208,50006.0,2000,6.1068105
1209,50110.0,2000,0.0
1210,50124.0,2000,0.0
1211,50150.0,2000,3.9472115
1212,50318.0,2000,0.0
1213,50568.0,2000,0.12921
1214,50577.0,2000,0.0
1215,50573.0,2000,0.473728
1216,50680.0,2000,0.0
1217,50689.0,2000,0.0
1218,50001.0,2000,13.196814
1219,50711.0,2000,0.0
1220,52356.0,2000,0.007472
1221,54128.0,2000,0.0
1222,54001.0,2000,0.410583
1223,54720.0,2000,0.0
1224,54810.0,2000,0.957222
1225,86001.0,2000,0.322143
1226,86320.0,2000,1.617929
1227,86568.0,2000,0.0
1228,86569.0,2000,0.055834
1229,86571.0,2000,0.148563
1230,86757.0,2000,0.6662915
1231,86865.0,2000,0.6300035
1232,86885.0,2000,0.0
1233,68081.0,2000,3.578028
1234,68101.0,2000,0.0
1235,68190.0,2000,0.116699
1236,68235.0,2000,0.02812
1237,68575.0,2000,0.823046
1238,68615.0,2000,0.189249
1239,68655.0,2000,2.334024
1240,68689.0,2000,1.051366
1241,68745.0,2000,0.011266
1242,70418.0,2000,0.0
1243,70508.0,2000,0.0
1244,70717.0,2000,0.001272
1245,73026.0,2000,0.037576
1246,73168.0,2000,0.149267
1247,73200.0,2000,0.0
1248,73268.0,2000,0.014104
1249,73275.0,2000,0.014104
1250,73319.0,2000,0.003327
1251,73352.0,2000,0.092195
1252,73449.0,2000,0.092195
1253,73504.0,2000,1.023342
1254,73547.0,2000,0.415421
1255,73563.0,2000,1.6801345
1256,73585.0,2000,2.2788045
1257,73678.0,2000,0.041911
1258,73861.0,2000,0.0
1259,99624.0,2000,0.0
1260,5579.0,2001,0.0
1261,5585.0,2001,1.8741025
1262,5591.0,2001,1.1201105
1263,5893.0,2001,2.323
1264,81001.0,2001,11.5771365
1265,81065.0,2001,7.9486875
1266,81736.0,2001,0.226388
1267,81794.0,2001,0.0
1268,13160.0,2001,0.9448725
1269,13188.0,2001,0.057509
1270,13468.0,2001,0.01215
1271,13780.0,2001,0.058033
1272,15215.0,2001,0.0
1273,15572.0,2001,1.842462
1274,15667.0,2001,0.0
1275,15820.0,2001,0.0
1276,18610.0,2001,0.0
1277,85010.0,2001,53.97291
1278,85125.0,2001,0.0
1279,85139.0,2001,3.4169775
1280,85162.0,2001,0.0
1281,85225.0,2001,0.9763155
1282,85230.0,2001,2.5897525
1283,85250.0,2001,0.860606
1284,85263.0,2001,0.0
1285,85325.0,2001,0.8214425
1286,85410.0,2001,26.3393415
1287,85430.0,2001,3.190781
1288,85440.0,2001,0.0
1289,85001.0,2001,31.8348785
1290,19533.0,2001,0.473247
1291,20011.0,2001,0.079035
1292,20614.0,2001,0.116348
1293,20710.0,2001,0.187482
1294,20770.0,2001,0.1209
1295,25320.0,2001,2.034161
1296,25572.0,2001,0.0
1297,25580.0,2001,0.070362
1298,25885.0,2001,0.0
1299,41016.0,2001,4.4575285
1300,41078.0,2001,0.1291
1301,41298.0,2001,0.137029
1302,41306.0,2001,0.137029
1303,41001.0,2001,12.317519
1304,41518.0,2001,0.0
1305,41524.0,2001,4.3484475
1306,41799.0,2001,0.0
1307,41797.0,2001,0.0
1308,41872.0,2001,0.0
1309,41885.0,2001,2.3977
1310,47058.0,2001,0.0
1311,47545.0,2001,0.0
1312,47707.0,2001,0.0
1313,50006.0,2001,5.918273
1314,50110.0,2001,0.0
1315,50124.0,2001,0.0
1316,50150.0,2001,3.836655
1317,50318.0,2001,0.0
1318,50568.0,2001,0.572471
1319,50577.0,2001,0.0
1320,50573.0,2001,0.399806
1321,50680.0,2001,0.0
1322,50689.0,2001,0.0
1323,50001.0,2001,11.508623
1324,50711.0,2001,0.0
1325,52356.0,2001,0.083484
1326,54128.0,2001,0.0
1327,54001.0,2001,0.37974
1328,54720.0,2001,0.0
1329,54810.0,2001,0.949226
1330,86001.0,2001,0.266765
1331,86320.0,2001,1.480145
1332,86568.0,2001,0.00111
1333,86569.0,2001,0.069473
1334,86571.0,2001,0.155865
1335,86757.0,2001,0.64843
1336,86865.0,2001,0.632684
1337,86885.0,2001,0.0
1338,68081.0,2001,3.314785
1339,68101.0,2001,0.0
1340,68190.0,2001,0.09752
1341,68235.0,2001,0.029368
1342,68575.0,2001,0.7809735
1343,68615.0,2001,0.217273
1344,68655.0,2001,2.248415
1345,68689.0,2001,1.071835
1346,68745.0,2001,0.015848
1347,70418.0,2001,0.0
1348,70508.0,2001,0.0
1349,70717.0,2001,0.000509
1350,73026.0,2001,0.036123
1351,73168.0,2001,0.089858
1352,73200.0,2001,0.0
1353,73268.0,2001,0.04342
1354,73275.0,2001,0.04342
1355,73319.0,2001,0.003418
1356,73352.0,2001,0.234025
1357,73449.0,2001,0.234025
1358,73504.0,2001,0.8334415
1359,73547.0,2001,0.388159
1360,73563.0,2001,2.261384
1361,73585.0,2001,2.632136
1362,73678.0,2001,0.0378555
1363,73861.0,2001,0.0
1364,99624.0,2001,0.0
1365,5579.0,2002,0.0
1366,5585.0,2002,1.6846945
1367,5591.0,2002,0.9867245
1368,5893.0,2002,2.196003
1369,81001.0,2002,21.6231125
1370,81065.0,2002,14.2367125
1371,81736.0,2002,0.195293
1372,81794.0,2002,0.006455
1373,13160.0,2002,0.96134
1374,13188.0,2002,0.059636
1375,13468.0,2002,0.0176155
1376,13780.0,2002,0.0656735
1377,15215.0,2002,0.0
1378,15572.0,2002,2.252086
1379,15667.0,2002,0.0
1380,15820.0,2002,0.0
1381,18610.0,2002,0.0
1382,85010.0,2002,42.464569
1383,85125.0,2002,0.0
1384,85139.0,2002,2.868328
1385,85162.0,2002,0.0
1386,85225.0,2002,0.3281735
1387,85230.0,2002,2.48735
1388,85250.0,2002,0.878137
1389,85263.0,2002,0.0
1390,85325.0,2002,0.865123
1391,85410.0,2002,19.205185
1392,85430.0,2002,2.579262
1393,85440.0,2002,0.0
1394,85001.0,2002,29.6306045
1395,19533.0,2002,0.385437
1396,20011.0,2002,0.098576
1397,20614.0,2002,0.119093
1398,20710.0,2002,0.178182
1399,20770.0,2002,0.113774
1400,25320.0,2002,2.684104
1401,25572.0,2002,0.0
1402,25580.0,2002,0.062985
1403,25885.0,2002,0.0
1404,41016.0,2002,3.355572
1405,41078.0,2002,0.11714
1406,41298.0,2002,0.120879
1407,41306.0,2002,0.120879
1408,41001.0,2002,11.215061
1409,41518.0,2002,0.0
1410,41524.0,2002,3.814364
1411,41799.0,2002,0.0
1412,41797.0,2002,0.0
1413,41872.0,2002,0.0
1414,41885.0,2002,2.230389
1415,47058.0,2002,0.0
1416,47545.0,2002,0.0
1417,47707.0,2002,0.0
1418,50006.0,2002,5.6720635
1419,50110.0,2002,0.0
1420,50124.0,2002,0.0
1421,50150.0,2002,3.6503725
1422,50318.0,2002,0.0
1423,50568.0,2002,0.46054
1424,50577.0,2002,0.0
1425,50573.0,2002,0.672239
1426,50680.0,2002,0.0
1427,50689.0,2002,0.0
1428,50001.0,2002,11.062755
1429,50711.0,2002,0.0
1430,52356.0,2002,0.07822
1431,54128.0,2002,0.0
1432,54001.0,2002,0.381374
1433,54720.0,2002,0.0
1434,54810.0,2002,0.82957
1435,86001.0,2002,0.250761
1436,86320.0,2002,1.441112
1437,86568.0,2002,0.02366
1438,86569.0,2002,0.113205
1439,86571.0,2002,0.115612
1440,86757.0,2002,0.837155
1441,86865.0,2002,0.831937
1442,86885.0,2002,0.0
1443,68081.0,2002,3.02601
1444,68101.0,2002,0.0
1445,68190.0,2002,0.0659
1446,68235.0,2002,0.020185
1447,68575.0,2002,0.766847
1448,68615.0,2002,0.211509
1449,68655.0,2002,2.110151
1450,68689.0,2002,0.986037
1451,68745.0,2002,0.009815
1452,70418.0,2002,0.0
1453,70508.0,2002,0.0
1454,70717.0,2002,0.000253
1455,73026.0,2002,0.032933
1456,73168.0,2002,0.08707
1457,73200.0,2002,0.0
1458,73268.0,2002,0.050103
1459,73275.0,2002,0.050103
1460,73319.0,2002,0.00029
1461,73352.0,2002,0.789864
1462,73449.0,2002,0.789864
1463,73504.0,2002,0.738217
1464,73547.0,2002,0.352755
1465,73563.0,2002,1.735858
1466,73585.0,2002,2.082548
1467,73678.0,2002,0.036518
1468,73861.0,2002,0.0
1469,99624.0,2002,0.0
1470,5579.0,2003,0.0
1471,5585.0,2003,1.562434
1472,5591.0,2003,0.853457
1473,5893.0,2003,2.017032
1474,81001.0,2003,20.7638355
1475,81065.0,2003,13.9331295
1476,81736.0,2003,0.204614
1477,81794.0,2003,0.0
1478,13160.0,2003,1.015406
1479,13188.0,2003,0.054815
1480,13468.0,2003,0.0180405
1481,13780.0,2003,0.0619585
1482,15215.0,2003,0.0
1483,15572.0,2003,4.18192
1484,15667.0,2003,0.0
1485,15820.0,2003,0.0
1486,18610.0,2003,0.0
1487,85010.0,2003,36.369252
1488,85125.0,2003,0.0
1489,85139.0,2003,3.3033215
1490,85162.0,2003,0.0
1491,85225.0,2003,0.3750185
1492,85230.0,2003,2.210756
1493,85250.0,2003,0.833989
1494,85263.0,2003,0.0
1495,85325.0,2003,1.393141
1496,85410.0,2003,13.527963
1497,85430.0,2003,2.805492
1498,85440.0,2003,0.0
1499,85001.0,2003,28.120392
1500,19533.0,2003,0.314532
1501,20011.0,2003,0.070846
1502,20614.0,2003,0.118913
1503,20710.0,2003,0.173587
1504,20770.0,2003,0.109182
1505,25320.0,2003,1.528897
1506,25572.0,2003,0.029954
1507,25580.0,2003,0.064224
1508,25885.0,2003,0.0
1509,41016.0,2003,3.3550635
1510,41078.0,2003,0.113397
1511,41298.0,2003,0.1302345
1512,41306.0,2003,0.1302345
1513,41001.0,2003,10.0767495
1514,41518.0,2003,0.0
1515,41524.0,2003,3.572717
1516,41799.0,2003,0.0
1517,41797.0,2003,0.097514
1518,41872.0,2003,0.0
1519,41885.0,2003,2.033661
1520,47058.0,2003,0.0
1521,47545.0,2003,0.0
1522,47707.0,2003,0.0
1523,50006.0,2003,6.1373455
1524,50110.0,2003,0.0
1525,50124.0,2003,0.0
1526,50150.0,2003,4.1971705
1527,50318.0,2003,0.0
1528,50568.0,2003,1.621004
1529,50577.0,2003,0.0
1530,50573.0,2003,0.786601
1531,50680.0,2003,0.0
1532,50689.0,2003,0.0
1533,50001.0,2003,8.773623
1534,50711.0,2003,0.0
1535,52356.0,2003,0.060082
1536,54128.0,2003,0.0
1537,54001.0,2003,0.311469
1538,54720.0,2003,0.0
1539,54810.0,2003,0.786703
1540,86001.0,2003,0.180652
1541,86320.0,2003,1.624871
1542,86568.0,2003,0.247769
1543,86569.0,2003,0.18758
1544,86571.0,2003,0.096154
1545,86757.0,2003,0.6798895
1546,86865.0,2003,0.6798845
1547,86885.0,2003,0.0
1548,68081.0,2003,2.821718
1549,68101.0,2003,0.0
1550,68190.0,2003,0.059713
1551,68235.0,2003,0.029705
1552,68575.0,2003,0.804531
1553,68615.0,2003,0.202003
1554,68655.0,2003,1.943822
1555,68689.0,2003,0.937082
1556,68745.0,2003,0.016985
1557,70418.0,2003,0.0
1558,70508.0,2003,0.0
1559,70717.0,2003,6.5e-05
1560,73026.0,2003,0.024849
1561,73168.0,2003,0.0962775
1562,73200.0,2003,0.0
1563,73268.0,2003,0.0650575
1564,73275.0,2003,0.0650575
1565,73319.0,2003,0.000201
1566,73352.0,2003,2.272629
1567,73449.0,2003,2.272629
1568,73504.0,2003,0.786013
1569,73547.0,2003,0.367586
1570,73563.0,2003,1.119518
1571,73585.0,2003,1.425814
1572,73678.0,2003,0.0324365
1573,73861.0,2003,0.0
1574,99624.0,2003,0.0
1575,5579.0,2004,0.0
1576,5585.0,2004,1.34718
